packageName,className,methodName,api,mcrCategories,mcrTags
com.novetta.clavin.gazetteer,BasicGeoName,getAdmin3Code,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getElevation,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAdmin4Code,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,includeHistorical,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,setUp,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,MultiLevelMultipartLocationResolverTest,parameters,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,LocationOccurrence,hashCode,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAdmin4Code,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getLongitude,none,none,none
com.novetta.clavin.index,WhitespaceLowerCaseAnalyzer,.,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.extractor,Entity,setEndPos,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testFuzzyMode,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,parseFromGeoNamesRecord,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
