packageName,className,methodName,mcrCategories,mcrTags
org.dependencytrack.tasks.scanners,BaseComponentAnalyzerTask,.,null,null
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,submit,null,null
org.dependencytrack.tasks.scanners,OssIndexAnalysisTask,submit,null,null
org.dependencytrack.resources.v1,RepositoryResourceTest,getRepositoryMetaComponentInvalidRepoTypeTest,null,null
org.dependencytrack.model,DependencyMetrics,setPolicyViolationsSecurityAudited,none,none
org.dependencytrack.model,ProjectMetrics,getPolicyViolationsAudited,none,none
org.dependencytrack.model,ServiceComponent,setId,none,none
org.dependencytrack.model,ServiceComponent,addExternalReference,none,none
org.dependencytrack.policy,CoordinatesPolicyEvaluator,.,null,null
org.dependencytrack.integrations.fortifyssc,FortifySscUploaderTest,testIntegrationDisabledCases,none,none
org.dependencytrack.resources.v1,CweResourceTest,.,none,none
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,addTeamToUserTest,null,null
org.dependencytrack.resources.v1,VulnerabilityResourceTest,unassignVulnerabilityInvalidComponentTest,none,none
org.dependencytrack.integrations.defectdojo,DefectDojoUploader,name,none,none
org.dependencytrack.model,DependencyMetrics,setSuppressed,none,none
org.dependencytrack.model,PolicyCondition,getUuid,none,none
org.dependencytrack.model,PortfolioMetrics,getLastOccurrence,none,none
org.dependencytrack.model,ProjectMetrics,setInheritedRiskScore,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,getPermalink,none,none
org.dependencytrack.persistence,ComponentQueryManager,recursivelyDelete,null,null
org.dependencytrack.resources.v1,PermissionResource,addPermissionToTeam,null,null
org.dependencytrack.search,VulnerabilityIndexer,reindex,null,null
org.dependencytrack.tasks.scanners,VulnDbAnalysisTask,inform,null,null
org.dependencytrack.integrations.fortifyssc,FortifySscClientTest,testUploadFindingsPositiveCase,none,none
org.dependencytrack.model,ComponentTest,testToStringWithPurl,null,null
org.dependencytrack.model,DependencyMetricsTest,testSuppressed,none,none
org.dependencytrack.model,Component,setDirectDependencies,none,none
org.dependencytrack.model,ComponentAnalysisCache,setLastOccurrence,none,none
org.dependencytrack.model,License,getText,none,none
org.dependencytrack.model,License,getUuid,none,none
org.dependencytrack.model,Vulnerability,setServiceComponents,none,none
org.dependencytrack.persistence,ComponentQueryManager,getComponentByHash,null,null
org.dependencytrack.persistence,DefaultObjectGenerator,loadDefaultConfigProperties,null,null
org.dependencytrack.persistence,VulnerabilityQueryManager,generateExcludeSuppressed,none,none
org.dependencytrack.resources.v1,CweResource,getCwe,none,none
org.dependencytrack.resources.v1,UserResource,updateManagedUser,null,null
org.dependencytrack.tasks.scanners,AbstractVulnerableSoftwareAnalysisTask,analyzeVersionRange,none,none
org.dependencytrack.util,NotificationUtil,generateNotificationContent,none,none
org.dependencytrack.integrations.defectdojo,DefectDojoUploaderTest,.,none,none
org.dependencytrack.integrations,ProjectFindingUploaderTest,projectFindingMethodsTest,null,null
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,.,none,none
org.dependencytrack.resources.v1,NotificationPublisherResourceTest,configureDeployment,null,null
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,updateSelfPasswordMismatchTest,null,null
org.dependencytrack.tasks.repositories,ComposerMetaAnalyzerTest,testAnalyzer,null,null
org.dependencytrack.model,PortfolioMetrics,setHigh,none,none
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,setCvssScore,none,none
org.dependencytrack.persistence,ProjectQueryManager,hasAccessManagementPermission,null,null
org.dependencytrack.persistence,QueryManager,createComponent,none,none
org.dependencytrack.persistence,QueryManager,createCweIfNotExist,none,none
org.dependencytrack.search,IndexManager,getSearchFields,none,none
org.dependencytrack.search,VulnerableSoftwareIndexer,.,null,null
org.dependencytrack.resources.v1,NotificationPublisherResourceTest,getAllNotificationPublishersTest,null,null
org.dependencytrack.search,ServiceComponentIndexerTest,getSearchFieldsTest,none,none
org.dependencytrack.event,VulnerabilityAnalysisEvent,project,none,none
org.dependencytrack.model,Repository,.,null,null
org.dependencytrack.model,RepositoryMetaComponent,getNamespace,none,none
org.dependencytrack.model,Vulnerability,getSeverity,none,none
org.dependencytrack.parser.github.graphql,GitHubSecurityAdvisoryParser,parseVulnerability,null,null
org.dependencytrack.parser.github.graphql.model,GitHubSecurityAdvisory,setCvssVector,none,none
org.dependencytrack.parser.github.graphql.model,GitHubVulnerability,setPackageName,none,none
org.dependencytrack.parser.ossindex.model,ComponentReportVulnerability,setExternalReferences,none,none
org.dependencytrack.persistence,VulnerabilityQueryManager,synchronizeVulnerability,none,none
org.dependencytrack.resources.v1,AbstractConfigPropertyResource,.,null,null
org.dependencytrack.upgrade.v420,v420Updater,executeUpgrade,null,null
org.dependencytrack.common,ManagedHttpClientFactory,newManagedHttpClient,null,null
org.dependencytrack.model,AnalysisComment,.,null,null
org.dependencytrack.model,ComponentIdentity,toJSON,null,null
org.dependencytrack.model,PortfolioMetrics,setComponents,none,none
org.dependencytrack.persistence,QueryManager,createPolicy,none,none
org.dependencytrack.persistence,QueryManager,getLicenseGroup,none,none
org.dependencytrack.persistence,VulnerabilityQueryManager,contains,null,null
org.dependencytrack.tasks,ClearComponentAnalysisCacheTask,inform,null,null
org.dependencytrack.tasks,DefectDojoUploadTask,inform,null,null
org.dependencytrack.tasks.repositories,HexMetaAnalyzer,isApplicable,null,null
org.dependencytrack.util,ComponentIdentificationUtil,.,none,none
org.dependencytrack.util,ComponentIdentificationUtil,isMatch,null,null
org.dependencytrack.model,TagTest,testProjects,none,none
org.dependencytrack.model,VulnerableSoftwareTest,testCpe22,none,none
org.dependencytrack.policy,SeverityPolicyEvaluatorTest,wrongOperator,null,null
org.dependencytrack.model,DependencyMetrics,setFirstOccurrence,none,none
org.dependencytrack.model,Policy,.,null,null
org.dependencytrack.model,ServiceComponent,setVulnerabilities,none,none
org.dependencytrack.model,Vulnerability,setSeverity,none,none
org.dependencytrack.model,Vulnerability,setCvssV3Vector,none,none
org.dependencytrack.notification.vo,ViolationAnalysisDecisionChange,getPolicyViolation,none,none
org.dependencytrack.persistence.defaults,DefaultLicenseGroupImporter,readFile,null,null
org.dependencytrack.persistence,QueryManager,getRepositoryQueryManager,null,null
org.dependencytrack.tasks,NpmAdvisoryMirrorTask,mapAdvisoryToVulnerability,none,none
org.dependencytrack.notification,NotificationRouterTest,testNoRules,null,null
org.dependencytrack.notification.publisher,SendMailPublisherTest,testMultipleDestinations,none,none
org.dependencytrack.policy,CoordinatesPolicyEvaluatorTest,matchWithVersionOperatorLessThanOrEqual,none,none
org.dependencytrack.policy,LicensePolicyEvaluatorTest,hasMatch,null,null
org.dependencytrack.resources.v1,TeamResourceTest,.,none,none
org.dependencytrack.search,ServiceComponentIndexerTest,addTest,none,none
org.dependencytrack.event,AbstractVulnerabilityManagementUploadEvent,.,null,null
org.dependencytrack.model,ProjectMetrics,setPolicyViolationsOperationalAudited,none,none
org.dependencytrack.model,VulnerableSoftware,.,none,none
org.dependencytrack.model,VulnerableSoftware,getPurlType,none,none
org.dependencytrack.parser.npm.model,Advisory,getPatchedVersions,none,none
org.dependencytrack.persistence,CacheQueryManager,clearComponentAnalysisCache,none,none
org.dependencytrack.persistence,LicenseQueryManager,updateLicense,null,null
org.dependencytrack.resources.v1,LdapResource,retrieveLdapGroups,null,null
org.dependencytrack.event,MetricsUpdateEventTest,testComponentEvent,none,none
org.dependencytrack.model,PortfolioMetrics,getPolicyViolationsLicenseTotal,none,none
org.dependencytrack.model,VulnerabilityMetrics,setCount,none,none
org.dependencytrack.persistence,MetricsQueryManager,deleteMetrics,none,none
org.dependencytrack.persistence,ProjectQueryManager,bind,none,none
org.dependencytrack.policy,LicenseGroupPolicyEvaluator,supportedSubject,none,none
org.dependencytrack.tasks.repositories,MavenMetaAnalyzer,analyze,null,null
org.dependencytrack.tasks.repositories,MavenMetaAnalyzer,analyze,null,null
org.dependencytrack.model,ComponentTest,testVulnerabilities,none,none
org.dependencytrack.resources.v1,UserResourceUnauthenticatedTest,.,none,none
org.dependencytrack.model,Component,addExternalReference,none,none
org.dependencytrack.model,Cpe,setTargetSw,none,none
org.dependencytrack.model,DependencyMetrics,setLow,none,none
org.dependencytrack.model,Policy,isGlobal,none,none
org.dependencytrack.model,ViolationAnalysisComment,.,null,null
org.dependencytrack.notification,NotificationSubsystemInitializer,contextInitialized,null,null
org.dependencytrack.parser.ossindex.model,ComponentReport,.,none,none
org.dependencytrack.persistence,QueryManager,recursivelyDelete,none,none
org.dependencytrack.resources.v1,ProjectResource,cloneProject,null,null
org.dependencytrack.tasks,NistMirrorTask,doDownload,null,null
org.dependencytrack.model,PortfolioMetricsTest,testCritical,none,none
org.dependencytrack.policy,LicensePolicyEvaluatorTest,wrongSubject,null,null
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,deleteMappingByUuidShouldIndicateNotFoundWhenMappingDoesNotExist,none,none
org.dependencytrack.resources.v1,PermissionResourceTest,addPermissionToTeamTest,null,null
org.dependencytrack.model,DependencyMetrics,getPolicyViolationsFail,none,none
org.dependencytrack.model,Project,setTags,none,none
org.dependencytrack.model,ServiceComponent,getParent,none,none
org.dependencytrack.notification.vo,ViolationAnalysisDecisionChange,.,none,none
org.dependencytrack.persistence,QueryManager,updateComponent,none,none
org.dependencytrack.search,IndexManager,reindex,none,none
org.dependencytrack.policy,VersionPolicyEvaluatorTest,testGreaterThanOperator,none,none
org.dependencytrack.resources.v1,OidcResourceAuthenticatedTest,addMappingShouldIndicateNotFoundWhenTeamDoesNotExist,null,null
org.dependencytrack.model,Component,getBlake3,none,none
org.dependencytrack.model,Component,getCacheResult,none,none
org.dependencytrack.model,Cpe,getTargetSw,none,none
org.dependencytrack.model,License,setLicenseGroups,none,none
org.dependencytrack.model,NotificationPublisher,getPublisherClass,none,none
org.dependencytrack.model,Repository,setResolutionOrder,none,none
org.dependencytrack.notification.publisher,ConsolePublisher,.,null,null
org.dependencytrack.notification.publisher,ConsolePublisher,.,null,null
org.dependencytrack.parser.ossindex.model,ComponentReportVulnerability,setDescription,none,none
org.dependencytrack.persistence,DefaultObjectGenerator,contextDestroyed,none,none
org.dependencytrack.persistence,PolicyQueryManager,getPolicies,null,null
org.dependencytrack.persistence,QueryManager,getPortfolioMetrics,null,null
org.dependencytrack.persistence,QueryManager,updateNotificationPublisher,none,none
org.dependencytrack.resources.v1,AnalysisResource,retrieveAnalysis,null,null
org.dependencytrack.model,FindingTest,testComponent,none,none
org.dependencytrack.model,VulnerabilityTest,testCvssV2ExploitabilitySubScore,none,none
org.dependencytrack.resources.v1,NotificationRuleResourceTest,addProjectToRuleDuplicateProjectTest,null,null
org.dependencytrack.resources.v1,PermissionResourceTest,addPermissionToUserDuplicateTest,null,null
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,createLdapUserTest,null,null
org.dependencytrack.util,DateUtilTest,testParseShortDate,none,none
org.dependencytrack.integrations.defectdojo,DefectDojoUploader,process,null,null
org.dependencytrack.model,AnalysisComment,getTimestamp,none,none
org.dependencytrack.model,DependencyMetrics,getPolicyViolationsTotal,none,none
org.dependencytrack.model,DependencyMetrics,setPolicyViolationsUnaudited,none,none
org.dependencytrack.model,License,getName,none,none
org.dependencytrack.model,ProjectMetrics,getPolicyViolationsFail,none,none
org.dependencytrack.model,VulnerableSoftware,getPurlQualifiers,none,none
org.dependencytrack.parser.npm.model,Advisory,setReferences,none,none
org.dependencytrack.policy,SwidTagIdPolicyEvaluator,supportedSubject,none,none
org.dependencytrack.resources.v1.vo,AnalysisRequest,getComponent,none,none
org.dependencytrack.tasks,MetricsUpdateTask,updatePortfolioMetrics,null,null
org.dependencytrack.model,ProjectTest,.,none,none
org.dependencytrack.notification.publisher,SlackPublisherTest,testPublish,null,null
org.dependencytrack.policy,VersionPolicyEvaluatorTest,testNotEqualOperator,none,none
org.dependencytrack.model,Component,removeVulnerability,none,none
org.dependencytrack.model,Repository,setId,none,none
org.dependencytrack.model,Vulnerability,setVulnerableSoftware,none,none
org.dependencytrack.model,VulnerableSoftware,getUpdate,none,none
org.dependencytrack.notification.vo,AnalysisDecisionChange,.,none,none
org.dependencytrack.parser.ossindex.model,ComponentReportVulnerability,setCwe,none,none
org.dependencytrack.persistence,VulnerabilityQueryManager,createVulnerability,null,null
org.dependencytrack.util,ComponentIdentificationUtil,doesIdentityMatch,null,null
org.dependencytrack.persistence,CweImporterTest,testProcessCweDefinitions,null,null
org.dependencytrack.resources.v1,ComponentResourceTest,configureDeployment,null,null
org.dependencytrack,ResourceTest,parseJsonObject,none,none
org.dependencytrack.integrations,FindingPackagingFormat,initialize,null,null
org.dependencytrack.integrations,FindingPackagingFormat,initialize,null,null
org.dependencytrack.integrations.kenna,KennaDataTransformer,generateKdiVuln,null,null
org.dependencytrack.model,Component,getClassifier,none,none
org.dependencytrack.persistence,FindingsQueryManager,makeAnalysis,null,null
org.dependencytrack.persistence,QueryManager,deleteFindingAttributions,none,none
org.dependencytrack.persistence,QueryManager,getCpeBy23,none,none
org.dependencytrack.resources.v1,UserResource,createLdapUser,null,null
org.dependencytrack.util,XmlUtil,buildSecureSaxParser,none,none
org.dependencytrack.notification.publisher,SendMailPublisherTest,testSingleDestination,none,none
org.dependencytrack.resources.v1,FindingResourceTest,createVulnerability,none,none
org.dependencytrack.resources.v1,RepositoryResourceTest,getRepositoryMetaComponentTest,null,null
org.dependencytrack.resources.v1,UserResourceAuthenticatedTest,createManagedUserInvalidEmailTest,null,null
org.dependencytrack,ResourceTest,after,null,null
org.dependencytrack.event,NistMirrorEvent,.,null,null
