packageName,className,methodName,apis
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testPolygon2IsWithin,[junit:junit]
com.stratio.cassandra.lucene.testsAT.indexes,MultipleKeyIndexHandlingIT,testCreateIndexDuringInsertions1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.issues,Issue18IT,"",[junit:junit]
com.stratio.cassandra.lucene.testsAT.issues,Issue359IT,testWide,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,WildcardSearchIT,testWildcardVarcharField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithSkinnyRowsIT,testReversedPartitionKeyIn,[junit:junit]
com.stratio.cassandra.lucene.testsAT.varia,StatelessSearchWithWideRowsIT,testQuery,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.builder,BuilderTest,testGeoShapeConvexHull,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,SnowballAnalyzerBuilder,analyzer,"[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetEnglishPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,testConstructorWithEmptyTtTo,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,UUIDMapperTest,testSortRandomUUIDs,"[junit:junit,org.apache.cassandra:cassandra-all]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testMultilineIsWithin,[junit:junit]
com.stratio.cassandra.lucene.testsAT.indexes,ComposedKeyIndexHandlingIT,testCreateIndexDuringInsertions1,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.issues,Issue132IT,testUpdateSetRemovingUniqueComponentWide,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchWithDocValuesIT,testMatchDecimal2,[junit:junit]
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyDataHandlingIT,testMultipleDeletion,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,IntegerMapperValidTypesIndexCreationIT,after,[junit:junit]
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,IntegerMapperValidTypesIndexCreationIT,test,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsSelect,andGt,[com.datastax.cassandra:cassandra-driver-core]
com.stratio.cassandra.lucene.schema,SchemaBuilderTest,testParseJSONWithFailingDefaultAnalyzer,[junit:junit]
com.stratio.cassandra.lucene.schema.analysis,StandardAnalyzersTest,testGetThaiPreBuiltAnalyzer,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueBigIntegerMaxPositive,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueExtremeSort,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BigIntegerMapperTest,testValueStringMinNegative,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,BooleanMapperTest,testValueStringFalseUppercase,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,DoubleMapperTest,testExtractAnalyzers,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,FloatMapperTest,testValueStringWithoutDecimal,[junit:junit]
com.stratio.cassandra.lucene.schema.mapping,IntegerMapperTest,testValueWithDate,"[junit:junit,org.apache.cassandra:cassandra-all]"
com.stratio.cassandra.lucene.schema.mapping,Mapper,indexableFields,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.search.condition,BitemporalCondition,doQuery,[org.apache.lucene:lucene-core]
com.stratio.cassandra.lucene.testsAT.deletion,ComplexKeyDataDeletionIT,testMapElementDeletion,"[com.datastax.cassandra:cassandra-driver-core,com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchOverGeoShapesIT,testIsWithinPoint4,[junit:junit]
com.stratio.cassandra.lucene.testsAT.geospatial,GeoShapeSearchSpatialOperationsIT,testCase3WithIntersection,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,MatchSearchIT,testMatchVarcharField3,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.search,RegexpSearchIT,testRegexpAsciiField2,"[com.stratio.cassandra:cassandra-lucene-index-builder,junit:junit]"
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,"",[junit:junit]
