packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
proj.zoie.api.impl,ZoieMergePolicy,setMaxSmallSegments,log4j:log4j,null,null,2,5,0.4
proj.zoie.api.impl,ZoieMergePolicy,setMaxSmallSegments,org.apache.lucene:lucene-core,null,null,3,5,0.6
proj.zoie.hourglass.impl,HourglassReaderManager,preshutdown,log4j:log4j,null,null,4,4,1.0
proj.zoie.impl.indexing.internal,BaseSearchIndex,openIndexWriter,org.apache.lucene:lucene-core,null,null,3,3,1.0
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,propagateDeletes,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.perf.client,ZoiePerf,"",com.senseidb.zoie:zoie-core,null,null,15,15,1.0
proj.zoie.test,PerfTest,perfTest,junit:junit,null,null,1,18,0.06
proj.zoie.test,PerfTest,perfTest,it.unimi.dsi:fastutil,null,null,17,18,0.94
proj.zoie.api,DefaultDirectoryManager,transferFromFileToChannel,log4j:log4j,null,null,2,2,1.0
proj.zoie.api.impl.util,IndexUtil,getSegmentsInfo,org.apache.lucene:lucene-core,null,null,18,18,1.0
proj.zoie.dataprovider.jms,JMSStreamDataProvider,reconnect,log4j:log4j,null,null,1,1,1.0
proj.zoie.impl.indexing.internal,BatchedIndexDataLoader,setDelay,log4j:log4j,null,null,2,2,1.0
proj.zoie.perf.indexing,LinedFileDataProvider,"",log4j:log4j,null,null,3,4,0.75
proj.zoie.perf.indexing,LinedFileDataProvider,"",com.senseidb.zoie:zoie-core,null,null,1,4,0.25
proj.zoie.api,ZoieMultiReader,markDeletes,it.unimi.dsi:fastutil,null,null,4,4,1.0
proj.zoie.api.impl,ZoieMergePolicy,findForcedDeletesMerges,org.apache.lucene:lucene-core,null,null,31,31,1.0
proj.zoie.perf.client,ZoiePerf,buildZoieHandler,commons-configuration:commons-configuration,null,null,7,52,0.13
proj.zoie.perf.client,ZoiePerf,buildZoieHandler,org.apache.lucene:lucene-core,null,null,8,52,0.15
proj.zoie.perf.client,ZoiePerf,buildZoieHandler,org.apache.lucene:lucene-analyzers-common,null,null,1,52,0.02
proj.zoie.perf.client,ZoiePerf,buildZoieHandler,com.senseidb.zoie:zoie-core,null,null,36,52,0.69
proj.zoie.store,LuceneStore,persist,org.apache.lucene:lucene-core,null,null,9,9,1.0
proj.zoie.impl.indexing.internal,BatchedIndexDataLoader,setMaxBatchSize,log4j:log4j,null,null,2,2,1.0
proj.zoie.test,ZoieTest,testExportImport,org.apache.lucene:lucene-core,null,null,21,30,0.7
proj.zoie.test,ZoieTest,testExportImport,org.apache.lucene:lucene-queryparser,null,null,4,30,0.13
proj.zoie.test,ZoieTest,testExportImport,junit:junit,null,null,5,30,0.17
proj.zoie.api.impl.util,LongSetAccelerator,retainAll,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.hourglass.impl,HourglassReaderManager,trimZoie,log4j:log4j,null,null,10,10,1.0
proj.zoie.store,AbstractZoieStore,delete,it.unimi.dsi:fastutil,null,null,2,2,1.0
proj.zoie.impl.indexing,ZoieConfig,setSimilarity,org.apache.lucene:lucene-core,null,null,3,3,1.0
proj.zoie.store,ZoieStoreConsumer,stop,log4j:log4j,null,null,2,2,1.0
proj.zoie.hourglass.impl,HourglassReaderManager,getArchive,log4j:log4j,null,null,2,16,0.13
proj.zoie.hourglass.impl,HourglassReaderManager,getArchive,org.apache.lucene:lucene-core,null,null,14,16,0.88
proj.zoie.impl.indexing.internal,DiskLuceneIndexDataLoader,optimize,log4j:log4j,null,null,4,11,0.36
proj.zoie.impl.indexing.internal,DiskLuceneIndexDataLoader,optimize,org.apache.lucene:lucene-core,null,null,7,11,0.64
proj.zoie.test,ZoieThreadTest,testDelBigSetImpl,log4j:log4j,null,null,6,91,0.07
proj.zoie.test,ZoieThreadTest,testDelBigSetImpl,org.apache.lucene:lucene-core,null,null,80,91,0.88
proj.zoie.test,ZoieThreadTest,testDelBigSetImpl,junit:junit,null,null,1,91,0.01
proj.zoie.test,ZoieThreadTest,testDelBigSetImpl,org.apache.lucene:lucene-queryparser,null,null,4,91,0.04
proj.zoie.impl.indexing.internal,IndexSignature,read,log4j:log4j,null,null,2,2,1.0
proj.zoie.test,HourglassTest,findUID,org.apache.lucene:lucene-core,null,null,12,12,1.0
proj.zoie.hourglass.impl,Hourglass,loadArchiveZoies,log4j:log4j,null,null,4,4,1.0
proj.zoie.impl.indexing,SmartReaderCache,"",log4j:log4j,null,null,3,5,0.6
proj.zoie.impl.indexing,SmartReaderCache,"",org.apache.lucene:lucene-core,null,null,2,5,0.4
proj.zoie.test,ZoieTest,"",org.apache.lucene:lucene-core,null,null,16,19,0.84
proj.zoie.test,ZoieTest,"",log4j:log4j,null,null,3,19,0.16
proj.zoie.test,ZoieTest,testDocIDMapper,junit:junit,null,null,2,2,1.0
proj.zoie.api,DefaultDirectoryManager,readSignature,log4j:log4j,null,null,6,6,1.0
proj.zoie.impl.indexing,SimpleReaderCache,getIndexReaders,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,DiskSearchIndex,getSegmentCount,org.apache.lucene:lucene-core,null,null,4,4,1.0
proj.zoie.dataprovider.jms,DataEventBuilder,buildDataEvent,com.senseidb.zoie:zoie-core,null,null,1,1,1.0
proj.zoie.api.impl,ZoieMergePolicy,setMergePolicyParams,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,DefaultRAMDiskIndexFactory,newInstance,log4j:log4j,null,null,2,6,0.33
proj.zoie.impl.indexing.internal,DefaultRAMDiskIndexFactory,newInstance,org.apache.lucene:lucene-core,null,null,4,6,0.67
proj.zoie.perf.indexing,TweetInterpreter,convertAndInterpret,com.senseidb.zoie:zoie-core,null,null,6,16,0.38
proj.zoie.perf.indexing,TweetInterpreter,convertAndInterpret,org.apache.lucene:lucene-core,null,null,10,16,0.63
proj.zoie.perf.indexing,LinedFileDataProvider,next,com.senseidb.zoie:zoie-core,null,null,5,7,0.71
proj.zoie.perf.indexing,LinedFileDataProvider,next,log4j:log4j,null,null,2,7,0.29
proj.zoie.impl.indexing,MemoryStreamDataProvider,flush,log4j:log4j,null,null,10,10,1.0
proj.zoie.impl.indexing,ZoieSystem,getVersion,log4j:log4j,null,null,2,2,1.0
proj.zoie.pair.impl,Pair,loadIndex,org.apache.lucene:lucene-core,null,null,2,14,0.14
proj.zoie.pair.impl,Pair,loadIndex,log4j:log4j,null,null,12,14,0.86
proj.zoie.hourglass.impl,HourglassReaderManager,swapArchiveZoies,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,BaseSearchIndex,deleteDocs,it.unimi.dsi:fastutil,null,null,5,12,0.42
proj.zoie.impl.indexing.internal,BaseSearchIndex,deleteDocs,org.apache.lucene:lucene-core,null,null,7,12,0.58
proj.zoie.api,UIDFilter,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.perf.client,ZoiePerf,main,commons-configuration:commons-configuration,null,null,10,43,0.23
proj.zoie.perf.client,ZoiePerf,main,org.mortbay.jetty:jetty,null,null,32,43,0.74
proj.zoie.perf.client,ZoiePerf,main,org.mortbay.jetty:jetty-util,null,null,1,43,0.02
proj.zoie.api.impl.util,LongSetAccelerator,contains,it.unimi.dsi:fastutil,null,null,2,2,1.0
proj.zoie.test,ZoieThreadTest,"",log4j:log4j,null,null,3,3,1.0
proj.zoie.tools.luke,ZoiePlugin,toDocID,com.senseidb.zoie:zoie-core,null,null,3,9,0.33
proj.zoie.tools.luke,ZoiePlugin,toDocID,it.unimi.dsi:fastutil,null,null,6,9,0.67
proj.zoie.impl.indexing.internal,DiskSearchIndex,"",log4j:log4j,null,null,3,6,0.5
proj.zoie.impl.indexing.internal,DiskSearchIndex,"",org.apache.lucene:lucene-core,null,null,3,6,0.5
proj.zoie.test,ZoieTest,testPurgeFilter,org.apache.lucene:lucene-core,null,null,36,45,0.8
proj.zoie.test,ZoieTest,testPurgeFilter,log4j:log4j,null,null,4,45,0.09
proj.zoie.test,ZoieTest,testPurgeFilter,junit:junit,null,null,5,45,0.11
proj.zoie.api.impl.util,IntSetAccelerator,equals,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.dataprovider.jms,JMSStreamDataProvider,backOffAfterJMSException,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,SearchIndexManager,setDiskIndexerStatus,log4j:log4j,null,null,6,6,1.0
proj.zoie.impl.indexing.internal,BaseSearchIndex,clearDeletes,it.unimi.dsi:fastutil,null,null,2,2,1.0
proj.zoie.perf.indexing,TweetInterpreter,"",com.senseidb.zoie:zoie-core,null,null,1,1,1.0
proj.zoie.impl.indexing.internal,IndexReaderDispenser,newReader,org.apache.lucene:lucene-core,null,null,12,20,0.6
proj.zoie.impl.indexing.internal,IndexReaderDispenser,newReader,log4j:log4j,null,null,8,20,0.4
proj.zoie.impl.indexing.internal,DefaultRAMIndexFactory,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.store,AbstractZoieStore,commit,it.unimi.dsi:fastutil,null,null,2,2,1.0
proj.zoie.test,HourglassTest,modifyTest,junit:junit,null,null,5,38,0.13
proj.zoie.test,HourglassTest,modifyTest,org.apache.lucene:lucene-core,null,null,31,38,0.82
proj.zoie.test,HourglassTest,modifyTest,log4j:log4j,null,null,2,38,0.05
proj.zoie.hourglass.impl,Hourglass,updateCachedReaders,log4j:log4j,null,null,12,12,1.0
proj.zoie.impl.indexing,StreamDataProvider,"",log4j:log4j,null,null,7,7,1.0
proj.zoie.impl.indexing,DefaultIndexReaderDecorator,redecorate,org.apache.lucene:lucene-core,null,null,4,4,1.0
proj.zoie.impl.indexing,SmartReaderCache,setFreshness,log4j:log4j,null,null,4,4,1.0
proj.zoie.store,ZoieStoreConsumer,consume,log4j:log4j,null,null,2,2,1.0
proj.zoie.tools.luke,ZoiePlugin,getZoieReader,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.api.impl,ZoieMergePolicy,createVarianceTable,org.apache.lucene:lucene-core,null,null,3,3,1.0
proj.zoie.api,DefaultDirectoryManager,"",log4j:log4j,null,null,3,3,1.0
proj.zoie.test,ZoieTest,testAsyncDataConsumer,junit:junit,null,null,3,3,1.0
proj.zoie.impl.indexing.internal,ZoieIndexDeletionPolicy,onCommit,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.test,ZoieTest,testIndexEventListener,org.apache.lucene:lucene-core,null,null,7,11,0.64
proj.zoie.test,ZoieTest,testIndexEventListener,junit:junit,null,null,4,11,0.36
proj.zoie.hourglass.impl,Hourglass,getIndexReaders,log4j:log4j,null,null,4,4,1.0
proj.zoie.pair.impl,Pair,getAnalyzer,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.impl.indexing.internal,SearchIndexManager,getAnalyzer,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.api.impl,ZoieMergePolicy,isMerged,org.apache.lucene:lucene-core,null,null,20,20,1.0
proj.zoie.hourglass.impl,HourglassListener,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.impl.indexing,AbstractReaderCache,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.store,LuceneStore,openStore,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.impl.indexing,ZoieSystem,getAnalyzer,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.store,AbstractZoieStore,"",it.unimi.dsi:fastutil,null,null,2,5,0.4
proj.zoie.store,AbstractZoieStore,"",log4j:log4j,null,null,3,5,0.6
proj.zoie.hourglass.impl,HourglassDirectoryManagerFactory,getFSDirectoryFromFile,org.apache.lucene:lucene-core,null,null,9,9,1.0
proj.zoie.impl.indexing.internal,BatchedIndexDataLoader,fireIndexingEvent,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,ZoieIndexDeletionPolicy,processCommits,org.apache.lucene:lucene-core,null,null,12,12,1.0
proj.zoie.dataprovider.jdbc,JDBCStreamDataProvider,"",log4j:log4j,null,null,3,3,1.0
proj.zoie.impl.indexing.internal,IndexSignature,save,log4j:log4j,null,null,2,2,1.0
proj.zoie.api,UIDDocIdSet,mapUID,it.unimi.dsi:fastutil,null,null,6,6,1.0
proj.zoie.hourglass.impl,Hourglass,getAnalyzer,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.impl.indexing.internal,DiskSearchIndex,getNumdocs,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.test,HourglassTest,doTrimmingTest,log4j:log4j,null,null,2,18,0.11
proj.zoie.test,HourglassTest,doTrimmingTest,org.apache.lucene:lucene-core,null,null,16,18,0.89
proj.zoie.api,ZoieMultiReader,isDeleted,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,BaseSearchIndex,closeIndexWriter,log4j:log4j,null,null,2,6,0.33
proj.zoie.impl.indexing.internal,BaseSearchIndex,closeIndexWriter,org.apache.lucene:lucene-core,null,null,4,6,0.67
proj.zoie.impl.indexing.internal,DiskLuceneIndexDataLoader,propagateDeletes,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.impl.indexing.internal,IndexReaderDispenser,getNewReader,log4j:log4j,null,null,4,4,1.0
proj.zoie.impl.indexing.internal,SearchIndexManager,refreshDiskReader,log4j:log4j,null,null,6,6,1.0
proj.zoie.store,LuceneStore,commitVersion,org.apache.lucene:lucene-core,null,null,6,6,1.0
proj.zoie.store,LuceneStore,persistDelete,it.unimi.dsi:fastutil,null,null,2,17,0.12
proj.zoie.store,LuceneStore,persistDelete,org.apache.lucene:lucene-core,null,null,15,17,0.88
proj.zoie.api,IndexReaderFactory,getAnalyzer,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.hourglass.impl,HourglassDirectoryManagerFactory,setNextUpdateTime,log4j:log4j,null,null,2,2,1.0
proj.zoie.hourglass.impl,Hourglass,returnIndexReaders,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing,StreamDataProvider,stop,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,RAMSearchIndex,close,log4j:log4j,null,null,2,5,0.4
proj.zoie.impl.indexing.internal,RAMSearchIndex,close,org.apache.lucene:lucene-core,null,null,3,5,0.6
proj.zoie.api,ZoieSegmentReader,getStoredValue,org.apache.lucene:lucene-core,null,null,7,7,1.0
proj.zoie.perf.client,ZoiePerf,buildPerfHandler,commons-configuration:commons-configuration,null,null,12,12,1.0
proj.zoie.api,ZoieMultiReader,reopen,org.apache.lucene:lucene-core,null,null,6,18,0.33
proj.zoie.api,ZoieMultiReader,reopen,log4j:log4j,null,null,12,18,0.67
proj.zoie.api.impl.util,LongSetAccelerator,iterator,it.unimi.dsi:fastutil,null,null,3,3,1.0
proj.zoie.impl.indexing,ZoieSystem,returnIndexReaders,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,DiskSearchIndex,openIndexWriter,org.apache.lucene:lucene-core,null,null,40,42,0.95
proj.zoie.impl.indexing.internal,DiskSearchIndex,openIndexWriter,log4j:log4j,null,null,2,42,0.05
proj.zoie.api.impl.util,LongSetAccelerator,toLongArray,it.unimi.dsi:fastutil,null,null,4,4,1.0
proj.zoie.hourglass.impl,Hourglass,start,log4j:log4j,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,DiskLuceneIndexDataLoader,"",org.apache.lucene:lucene-core,null,null,5,8,0.63
proj.zoie.impl.indexing.internal,DiskLuceneIndexDataLoader,"",log4j:log4j,null,null,3,8,0.38
proj.zoie.impl.indexing.internal,SearchIndexManager,"",log4j:log4j,null,null,5,7,0.71
proj.zoie.impl.indexing.internal,SearchIndexManager,"",org.apache.lucene:lucene-core,null,null,2,7,0.29
proj.zoie.api,ZoieSegmentReader,isDeleted,org.apache.lucene:lucene-core,null,null,6,6,1.0
proj.zoie.api,DefaultDirectoryManager,transferFromChannelToFile,log4j:log4j,null,null,2,2,1.0
proj.zoie.api,ZoieMultiReader,getSubReaderBase,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.impl.indexing.internal,BatchedIndexDataLoader,"",log4j:log4j,null,null,5,6,0.83
proj.zoie.impl.indexing.internal,BatchedIndexDataLoader,"",org.apache.lucene:lucene-core,null,null,1,6,0.17
proj.zoie.api,Zoie,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.api.impl.util,LongSetAccelerator,hashCode,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.hourglass.impl,HourglassReaderManager,retire,org.apache.lucene:lucene-core,null,null,5,21,0.24
proj.zoie.hourglass.impl,HourglassReaderManager,retire,log4j:log4j,null,null,16,21,0.76
proj.zoie.impl.indexing.internal,BaseSearchIndex,getDelDocs,it.unimi.dsi:fastutil,null,null,2,2,1.0
proj.zoie.impl.indexing.internal,IndexReaderDispenser,closeReader,log4j:log4j,null,null,4,4,1.0
proj.zoie.test,ZoieTest,testDelSetImpl,org.apache.lucene:lucene-queryparser,null,null,4,92,0.04
proj.zoie.test,ZoieTest,testDelSetImpl,junit:junit,null,null,1,92,0.01
proj.zoie.test,ZoieTest,testDelSetImpl,org.apache.lucene:lucene-core,null,null,81,92,0.88
proj.zoie.test,ZoieTest,testDelSetImpl,log4j:log4j,null,null,6,92,0.07
proj.zoie.api,ZoieMultiReader,"",org.apache.lucene:lucene-core,null,null,22,25,0.88
proj.zoie.api,ZoieMultiReader,"",log4j:log4j,null,null,3,25,0.12
proj.zoie.test,HourglassTest,"",log4j:log4j,null,null,7,16,0.44
proj.zoie.test,HourglassTest,"",org.apache.lucene:lucene-core,null,null,9,16,0.56
proj.zoie.test,ZoieTest,testUIDDocIdSet,junit:junit,null,null,3,36,0.08
proj.zoie.test,ZoieTest,testUIDDocIdSet,org.apache.lucene:lucene-core,null,null,11,36,0.31
proj.zoie.test,ZoieTest,testUIDDocIdSet,it.unimi.dsi:fastutil,null,null,22,36,0.61
proj.zoie.api,DefaultDirectoryManager,getDirectory,log4j:log4j,null,null,2,13,0.15
proj.zoie.api,DefaultDirectoryManager,getDirectory,org.apache.lucene:lucene-core,null,null,11,13,0.85
proj.zoie.api.impl.util,LongSetAccelerator,toArray,it.unimi.dsi:fastutil,null,null,5,5,1.0
proj.zoie.dataprovider.jms,JMSStreamDataProvider,start,log4j:log4j,null,null,2,3,0.67
proj.zoie.dataprovider.jms,JMSStreamDataProvider,start,com.senseidb.zoie:zoie-core,null,null,1,3,0.33
proj.zoie.impl.indexing,DefaultReaderCache,refreshCache,log4j:log4j,null,null,4,4,1.0
proj.zoie.impl.indexing.internal,RAMSearchIndex,openIndexWriter,org.apache.lucene:lucene-core,null,null,35,35,1.0
proj.zoie.api,DataDoc,buildIndexingReqs,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.store,AbstractZoieStore,get,log4j:log4j,null,null,2,2,1.0
proj.zoie.api.impl.util,IndexUtil,getNumSegments,org.apache.lucene:lucene-core,null,null,8,8,1.0
proj.zoie.impl.indexing,ZoieSystem,buildDefaultInstance,org.apache.lucene:lucene-analyzers-common,null,null,1,13,0.08
proj.zoie.impl.indexing,ZoieSystem,buildDefaultInstance,org.apache.lucene:lucene-core,null,null,12,13,0.92
proj.zoie.api.impl.util,IntSetAccelerator,addAll,it.unimi.dsi:fastutil,null,null,1,1,1.0
proj.zoie.test,HourglassTest,getTotalNumDocs,org.apache.lucene:lucene-core,null,null,11,11,1.0
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,purgeDocuments,log4j:log4j,null,null,8,19,0.42
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,purgeDocuments,org.apache.lucene:lucene-core,null,null,11,19,0.58
proj.zoie.pair.impl,Pair,getStandardMBean,log4j:log4j,null,null,2,2,1.0
proj.zoie.perf.client,StoreQueryHandler,getCurrentVersion,com.senseidb.zoie:zoie-core,null,null,2,2,1.0
proj.zoie.api,ZoieSegmentReader,fillDocumentID,org.apache.lucene:lucene-core,null,null,6,6,1.0
proj.zoie.server,ZoieServer,"",log4j:log4j,null,null,3,3,1.0
proj.zoie.store,AbstractZoieStore,innerGet,org.apache.lucene:lucene-core,null,null,3,5,0.6
proj.zoie.store,AbstractZoieStore,innerGet,it.unimi.dsi:fastutil,null,null,2,5,0.4
proj.zoie.impl.indexing,ZoieSystem,getStandardMBean,log4j:log4j,null,null,4,4,1.0
proj.zoie.pair.impl,Pair,getIndexReaders,org.apache.lucene:lucene-core,null,null,3,3,1.0
proj.zoie.test,ZoieTest,testRealtime,junit:junit,null,null,2,40,0.05
proj.zoie.test,ZoieTest,testRealtime,org.apache.lucene:lucene-queryparser,null,null,4,40,0.1
proj.zoie.test,ZoieTest,testRealtime,org.apache.lucene:lucene-core,null,null,34,40,0.85
proj.zoie.test.data,InRangeDataInterpreterForTests,"",org.apache.lucene:lucene-core,null,null,4,4,1.0
proj.zoie.hourglass.impl,HourglassDirectoryManagerFactory,getAllArchivedDirs,log4j:log4j,null,null,8,8,1.0
proj.zoie.api,DirectoryManager,getDirectory,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.api,UIDDocIdSet,"",org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.api.impl,ZoieMergePolicy,findForcedMerges,org.apache.lucene:lucene-core,null,null,25,25,1.0
proj.zoie.impl.indexing.internal,RealtimeIndexDataLoader,consume,log4j:log4j,null,null,2,2,1.0
proj.zoie.api.impl,ZoieMergePolicy,findOneSegmentToExpunge,org.apache.lucene:lucene-core,null,null,10,10,1.0
proj.zoie.impl.indexing,ZoieSystem,getSimilarity,org.apache.lucene:lucene-core,null,null,2,2,1.0
proj.zoie.api,DataDoc,"",org.apache.lucene:lucene-core,null,null,4,4,1.0
proj.zoie.api,ZoieSegmentReader,copy,org.apache.lucene:lucene-core,null,null,1,1,1.0
proj.zoie.api.impl,ZoieMergePolicy,setMergeFactor,log4j:log4j,null,null,4,7,0.57
proj.zoie.api.impl,ZoieMergePolicy,setMergeFactor,org.apache.lucene:lucene-core,null,null,3,7,0.43
proj.zoie.perf.indexing,LinedFileDataProvider,stop,com.senseidb.zoie:zoie-core,null,null,1,3,0.33
proj.zoie.perf.indexing,LinedFileDataProvider,stop,log4j:log4j,null,null,2,3,0.67
proj.zoie.api.impl.util,IntSetAccelerator,contains,it.unimi.dsi:fastutil,null,null,2,2,1.0
proj.zoie.api.impl.util,IntSetAccelerator,containsAll,it.unimi.dsi:fastutil,null,null,7,7,1.0
proj.zoie.api,UIDFilter,getDocIdSet,org.apache.lucene:lucene-core,null,null,9,9,1.0
proj.zoie.impl.indexing.internal,BaseSearchIndex,"",log4j:log4j,null,null,3,8,0.38
proj.zoie.impl.indexing.internal,BaseSearchIndex,"",it.unimi.dsi:fastutil,null,null,2,8,0.25
proj.zoie.impl.indexing.internal,BaseSearchIndex,"",org.apache.lucene:lucene-core,null,null,3,8,0.38
proj.zoie.impl.indexing.internal,BatchedIndexDataLoader,flushEvents,log4j:log4j,null,null,2,2,1.0
proj.zoie.test,ZoieTestCaseBase,getIdxDir,log4j:log4j,null,null,6,6,1.0
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,loadFromIndex,log4j:log4j,null,null,2,2,1.0
proj.zoie.test,ZoieTestCaseBase,"",org.apache.lucene:lucene-core,null,null,8,22,0.36
proj.zoie.test,ZoieTestCaseBase,"",log4j:log4j,null,null,14,22,0.64
proj.zoie.api,ZoieSegmentReader,getSegmentName,org.apache.lucene:lucene-core,null,null,3,3,1.0
proj.zoie.api.impl.util,MemoryManager,"",log4j:log4j,null,null,5,5,1.0
proj.zoie.perf.indexing,LinedFileDataProvider,reset,log4j:log4j,null,null,2,2,1.0
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,setUpJMSStreamDataProvider,org.mockito:mockito-all,null,null,2,7,0.29
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,setUpJMSStreamDataProvider,com.senseidb.zoie:zoie-core,null,null,4,7,0.57
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,setUpJMSStreamDataProvider,junit:junit,null,null,1,7,0.14
proj.zoie.server,ZoieServer,main,log4j:log4j,null,null,38,83,0.46
proj.zoie.server,ZoieServer,main,org.mortbay.jetty:jetty,null,null,30,83,0.36
proj.zoie.server,ZoieServer,main,org.mortbay.jetty:jetty-util,null,null,15,83,0.18
proj.zoie.impl.indexing.internal,BaseSearchIndex,markDeletes,it.unimi.dsi:fastutil,null,null,5,5,1.0
proj.zoie.api.impl.util,LongSetAccelerator,containsAll,it.unimi.dsi:fastutil,null,null,7,7,1.0
